NM_M,PE,Formation_B5 LM,ILD_log10,PHIND,GR,Depth,Formation_A1 SH,Formation_B4 SH,Formation_B1 SH,Well Name_Recruit F9,Formation_B2 LM,Formation_C LM,Formation_B3 SH,DeltaPHI,Formation_B1 LM,Formation_C SH,Well Name_CROSS H CATTLE,Formation_B2 SH,Formation_B3 LM,Facies
2,3.8,False,0.55,6.65,25.2,2973.0,False,False,False,False,False,False,False,4.9,False,False,False,False,False,6
2,3.5,False,0.5,7.25,29.99,2973.5,False,False,False,False,False,False,False,5.3,False,False,False,False,False,6
2,3.4,False,0.461,8.85,37.46,2974.0,False,False,False,False,False,False,False,6.1,False,False,False,False,False,4
1,3.2,False,0.433,11.5,47.6,2974.5,False,False,False,False,False,False,False,7.8,False,False,False,False,False,2
1,3.0,False,0.41,14.95,57.5,2975.0,False,False,False,False,False,False,False,9.3,False,False,False,False,False,2
1,2.9,False,0.389,19.0,68.77,2975.5,False,False,False,False,False,False,False,9.4,False,False,False,False,False,3
1,2.9,False,0.373,20.6,80.03,2976.0,False,False,False,False,False,False,False,9.8,False,False,False,False,False,3
1,3.0,False,0.358,21.8,84.28,2976.5,False,False,False,False,False,False,False,9.0,False,False,False,False,False,3
1,3.1,False,0.346,20.9,85.4,2977.0,False,False,False,False,False,False,False,11.2,False,False,False,False,False,3
1,3.3,False,0.338,19.9,88.92,2977.5,False,False,False,False,False,False,False,12.6,False,False,False,False,False,3
1,3.3,False,0.336,19.8,89.45,2978.0,False,False,False,False,False,False,False,13.2,False,False,False,False,False,3
1,3.3,False,0.342,20.05,90.91,2978.5,False,False,False,False,False,False,False,12.9,False,False,False,False,False,3
1,3.4,False,0.356,20.1,97.24,2979.0,False,False,False,False,False,False,False,14.2,False,False,False,False,False,3
1,3.5,False,0.382,21.7,100.16,2979.5,False,False,False,False,False,False,False,13.0,False,False,False,False,False,3
1,3.5,False,0.42,23.0,100.42,2980.0,False,False,False,False,False,False,False,13.8,False,False,False,False,False,3
1,3.5,False,0.464,22.9,94.18,2980.5,False,False,False,False,False,False,False,11.8,False,False,False,False,False,3
1,3.5,False,0.464,22.9,94.18,2981.0,False,False,False,False,False,False,False,11.8,False,False,False,False,False,3
2,3.7,True,0.513,20.6,81.3,2981.5,False,False,False,False,False,False,False,8.4,False,False,False,False,False,8
2,3.8,True,0.571,15.0,64.21,2982.0,False,False,False,False,False,False,False,3.4,False,False,False,False,False,8
2,4.1,True,0.639,9.95,48.35,2982.5,False,False,False,False,False,False,False,2.5,False,False,False,False,False,8
2,4.4,True,0.72,7.95,36.53,2983.0,False,False,False,False,False,False,False,1.3,False,False,False,False,False,8
2,4.6,True,0.797,6.95,33.58,2983.5,False,False,False,False,False,False,False,3.1,False,False,False,False,False,8
2,4.7,True,0.866,6.95,34.97,2984.0,False,False,False,False,False,False,False,2.9,False,False,False,False,False,6
2,4.6,True,0.917,6.2,37.31,2984.5,False,False,False,False,False,False,False,2.8,False,False,False,False,False,6
2,4.7,True,0.944,5.35,38.17,2985.0,False,False,False,False,False,False,False,2.7,False,False,False,False,False,5
2,4.8,True,0.957,4.7,38.05,2985.5,False,False,False,False,False,False,False,2.8,False,False,False,False,False,5
2,4.8,True,0.957,4.15,35.15,2986.0,False,False,False,False,False,False,False,2.1,False,False,False,False,False,5
2,4.8,True,0.947,3.1,32.92,2986.5,False,False,False,False,False,False,False,1.4,False,False,False,False,False,5
2,4.9,True,0.927,2.6,30.87,2987.0,False,False,False,False,False,False,False,0.8,False,False,False,False,False,5
2,4.9,True,0.894,3.3,30.25,2987.5,False,False,False,False,False,False,False,-0.4,False,False,False,False,False,6
2,4.9,True,0.846,5.5,31.22,2988.0,False,False,False,False,False,False,False,-1.4,False,False,False,False,False,6
2,4.8,True,0.78,7.95,34.06,2988.5,False,False,False,False,False,False,False,-1.9,False,False,False,False,False,6
2,4.8,True,0.704,9.8,35.49,2989.0,False,False,False,False,False,False,False,-2.8,False,False,False,False,False,6
2,4.9,True,0.617,10.7,36.73,2989.5,False,False,False,False,False,False,False,-3.2,False,False,False,False,False,6
2,4.8,True,0.542,12.2,37.54,2990.0,False,False,False,False,False,False,False,-4.8,False,False,False,False,False,9
2,4.7,True,0.48,14.35,35.97,2990.5,False,False,False,False,False,False,False,-5.7,False,False,False,False,False,9
2,4.7,True,0.433,16.4,35.91,2991.0,False,False,False,False,False,False,False,-6.2,False,False,False,False,False,9
2,4.7,True,0.396,17.3,36.21,2991.5,False,False,False,False,False,False,False,-7.0,False,False,False,False,False,9
2,4.6,True,0.371,17.45,34.79,2992.0,False,False,False,False,False,False,False,-7.1,False,False,False,False,False,9
2,4.6,True,0.358,17.75,34.92,2992.5,False,False,False,False,False,False,False,-7.1,False,False,False,False,False,9
2,4.6,True,0.358,17.6,35.83,2993.0,False,False,False,False,False,False,False,-6.2,False,False,False,False,False,9
2,4.6,True,0.367,16.65,35.65,2993.5,False,False,False,False,False,False,False,-4.9,False,False,False,False,False,9
2,4.6,True,0.375,15.95,37.74,2994.0,False,False,False,False,False,False,False,-5.3,False,False,False,False,False,9
2,4.5,True,0.377,14.9,41.79,2994.5,False,False,False,False,False,False,False,-5.0,False,False,False,False,False,9
2,4.5,True,0.369,14.35,46.41,2995.0,False,False,False,False,False,False,False,-5.1,False,False,False,False,False,9
2,4.5,True,0.356,14.95,51.44,2995.5,False,False,False,False,False,False,False,-6.1,False,False,False,False,False,9
2,4.5,True,0.344,16.1,54.21,2996.0,False,False,False,False,False,False,False,-5.8,False,False,False,False,False,9
2,4.6,True,0.34,17.45,52.96,2996.5,False,False,False,False,False,False,False,-5.3,False,False,False,False,False,9
2,4.6,True,0.346,18.3,50.39,2997.0,False,False,False,False,False,False,False,-4.2,False,False,False,False,False,9
2,4.6,True,0.36,17.55,50.0,2997.5,False,False,False,False,False,False,False,-3.7,False,False,False,False,False,9
2,4.7,True,0.384,15.2,60.82,2998.0,False,False,False,False,False,False,False,-3.8,False,False,False,False,False,9
2,4.6,True,0.418,11.6,99.31,2998.5,False,False,False,False,False,False,False,-3.4,False,False,False,False,False,9
2,4.6,True,0.464,8.25,166.94,2999.0,False,False,False,False,False,False,False,-2.5,False,False,False,False,False,6
2,4.6,True,0.526,5.85,235.25,2999.5,False,False,False,False,False,False,False,-0.1,False,False,False,False,False,6
2,4.4,True,0.599,4.6,285.47,3000.0,False,False,False,False,False,False,False,3.0,False,False,False,False,False,6
2,4.3,True,0.666,4.8,305.87,3000.5,False,False,False,False,False,False,False,4.4,False,False,False,False,False,6
2,4.2,True,0.703,5.05,291.37,3001.0,False,False,False,False,False,False,False,4.9,False,False,False,False,False,6
2,3.9,True,0.7,5.9,252.41,3001.5,False,False,False,False,False,False,False,4.2,False,False,False,False,False,6
2,3.6,True,0.669,10.15,208.53,3002.0,False,False,False,False,False,False,False,0.3,False,False,False,False,False,8
2,3.4,True,0.631,15.0,169.07,3002.5,False,False,False,False,False,False,False,-0.2,False,False,False,False,False,5
1,3.4,False,0.594,17.75,136.52,3003.0,False,False,False,False,False,False,False,2.5,False,True,False,False,False,3
1,3.3,False,0.561,20.7,108.53,3003.5,False,False,False,False,False,False,False,6.2,False,True,False,False,False,3
1,3.4,False,0.533,19.6,89.16,3004.0,False,False,False,False,False,False,False,10.4,False,True,False,False,False,3
1,3.5,False,0.513,18.25,80.39,3004.5,False,False,False,False,False,False,False,13.5,False,True,False,False,False,3
1,3.6,False,0.501,18.05,78.07,3005.0,False,False,False,False,False,False,False,14.3,False,True,False,False,False,3
1,3.6,False,0.496,18.35,76.31,3005.5,False,False,False,False,False,False,False,13.7,False,True,False,False,False,3
1,3.7,False,0.497,18.6,72.35,3006.0,False,False,False,False,False,False,False,13.2,False,True,False,False,False,3
1,3.7,False,0.504,19.3,74.77,3006.5,False,False,False,False,False,False,False,11.8,False,True,False,False,False,3
1,3.8,False,0.515,19.55,75.05,3007.0,False,False,False,False,False,False,False,11.5,False,True,False,False,False,3
1,3.8,False,0.529,19.35,71.98,3007.5,False,False,False,False,False,False,False,10.5,False,True,False,False,False,3
1,3.7,False,0.542,17.9,71.05,3008.0,False,False,False,False,False,False,False,10.4,False,True,False,False,False,3
1,3.7,False,0.549,15.75,68.96,3008.5,False,False,False,False,False,False,False,10.7,False,True,False,False,False,3
1,3.6,False,0.554,13.6,64.84,3009.0,False,False,False,False,False,False,False,10.6,False,True,False,False,False,2
1,3.6,False,0.558,12.6,65.22,3009.5,False,False,False,False,False,False,False,10.6,False,True,False,False,False,2
1,3.5,False,0.565,13.5,66.6,3010.0,False,False,False,False,False,False,False,10.8,False,True,False,False,False,2
1,3.5,False,0.574,14.6,68.59,3010.5,False,False,False,False,False,False,False,12.4,False,True,False,False,False,2
1,3.5,False,0.585,16.7,73.44,3011.0,False,False,False,False,False,False,False,12.6,False,True,False,False,False,2
1,3.4,False,0.595,16.7,76.76,3011.5,False,False,False,False,False,False,False,14.4,False,True,False,False,False,2
1,3.4,False,0.603,16.6,78.76,3012.0,False,False,False,False,False,False,False,14.2,False,True,False,False,False,2
1,3.6,False,0.607,16.15,80.33,3012.5,False,False,False,False,False,False,False,12.5,False,True,False,False,False,2
1,3.7,False,0.613,15.7,77.14,3013.0,False,False,False,False,False,False,False,9.8,False,True,False,False,False,2
1,3.7,False,0.621,13.95,71.91,3013.5,False,False,False,False,False,False,False,9.5,False,True,False,False,False,2
1,3.8,False,0.631,13.0,68.44,3014.0,False,False,False,False,False,False,False,8.8,False,True,False,False,False,2
1,3.8,False,0.64,11.3,64.99,3014.5,False,False,False,False,False,False,False,10.6,False,True,False,False,False,2
1,3.7,False,0.643,12.1,64.47,3015.0,False,False,False,False,False,False,False,8.6,False,True,False,False,False,2
1,3.6,False,0.632,12.15,64.96,3015.5,False,False,False,False,False,False,False,9.1,False,True,False,False,False,2
1,3.4,False,0.609,12.55,66.29,3016.0,False,False,False,False,False,False,False,9.9,False,True,False,False,False,2
1,3.4,False,0.577,12.8,67.6,3016.5,False,False,False,False,False,False,False,10.4,False,True,False,False,False,2
1,3.3,False,0.545,15.8,67.43,3017.0,False,False,False,False,False,False,False,8.0,False,True,False,False,False,2
1,3.2,False,0.52,19.5,68.87,3017.5,False,False,False,False,False,False,False,5.8,False,True,False,False,False,2
1,3.3,False,0.502,21.45,73.88,3018.0,False,False,False,False,False,False,False,6.1,False,True,False,False,False,2
1,3.4,False,0.49,23.15,77.89,3018.5,False,False,False,False,False,False,False,6.5,False,True,False,False,False,2
1,3.4,False,0.484,23.15,83.49,3019.0,False,False,False,False,False,False,False,6.3,False,True,False,False,False,2
1,3.4,False,0.484,21.65,87.98,3019.5,False,False,False,False,False,False,False,9.9,False,True,False,False,False,2
1,3.4,False,0.497,21.25,86.45,3020.0,False,False,False,False,False,False,False,9.5,False,True,False,False,False,2
1,3.4,False,0.521,19.95,86.29,3020.5,False,False,False,False,False,False,False,10.3,False,True,False,False,False,2
1,3.6,False,0.565,17.95,82.18,3021.0,False,False,False,False,False,False,False,14.1,False,True,False,False,False,2
1,3.5,False,0.621,20.65,77.07,3021.5,False,False,False,False,False,False,False,8.9,False,True,False,False,False,2
1,3.8,False,0.689,21.65,72.45,3022.0,False,False,False,False,False,False,False,8.5,False,True,False,False,False,2
1,3.8,False,0.753,20.55,63.1,3022.5,False,False,False,False,False,False,False,4.9,False,True,False,False,False,2
1,3.9,False,0.806,15.3,49.23,3023.0,False,False,False,False,False,False,False,-1.4,False,True,False,False,False,2
2,4.3,False,0.852,9.0,37.7,3023.5,False,False,False,False,False,True,False,0.8,False,False,False,False,False,8
2,4.5,False,0.89,6.1,26.37,3024.0,False,False,False,False,False,True,False,2.4,False,False,False,False,False,8
2,4.5,False,0.916,7.0,19.57,3024.5,False,False,False,False,False,True,False,0.6,False,False,False,False,False,6
2,4.3,False,0.916,7.0,17.32,3025.0,False,False,False,False,False,True,False,0.4,False,False,False,False,False,6
2,4.1,False,0.891,6.1,17.09,3025.5,False,False,False,False,False,True,False,0.2,False,False,False,False,False,6
2,3.9,False,0.856,5.75,19.53,3026.0,False,False,False,False,False,True,False,-0.1,False,False,False,False,False,6
2,3.7,False,0.826,6.25,25.62,3026.5,False,False,False,False,False,True,False,0.7,False,False,False,False,False,6
2,3.5,False,0.808,7.85,33.05,3027.0,False,False,False,False,False,True,False,2.5,False,False,False,False,False,6
2,3.4,False,0.796,9.9,42.69,3027.5,False,False,False,False,False,True,False,5.2,False,False,False,False,False,6
2,3.4,False,0.786,10.75,47.37,3028.0,False,False,False,False,False,True,False,6.1,False,False,False,False,False,6
2,3.5,False,0.781,9.9,47.9,3028.5,False,False,False,False,False,True,False,6.0,False,False,False,False,False,6
2,3.6,False,0.787,8.95,45.19,3029.0,False,False,False,False,False,True,False,4.5,False,False,False,False,False,6
2,3.7,False,0.812,8.55,40.54,3029.5,False,False,False,False,False,True,False,3.5,False,False,False,False,False,6
2,3.8,False,0.851,8.45,38.91,3030.0,False,False,False,False,False,True,False,2.7,False,False,False,False,False,6
2,4.1,False,0.898,8.1,39.62,3030.5,False,False,False,False,False,True,False,2.2,False,False,False,False,False,6
2,4.0,False,0.936,6.85,38.84,3031.0,False,False,False,False,False,True,False,2.7,False,False,False,False,False,6
2,4.2,False,0.961,6.0,37.8,3031.5,False,False,False,False,False,True,False,1.0,False,False,False,False,False,6
2,4.2,False,0.979,5.1,35.03,3032.0,False,False,False,False,False,True,False,0.2,False,False,False,False,False,6
2,4.1,False,0.999,4.95,33.44,3032.5,False,False,False,False,False,True,False,-0.3,False,False,False,False,False,6
2,3.9,False,1.024,5.75,36.21,3033.0,False,False,False,False,False,True,False,0.1,False,False,False,False,False,6
2,3.9,False,1.05,6.8,40.89,3033.5,False,False,False,False,False,True,False,1.4,False,False,False,False,False,6
2,3.9,False,1.063,7.4,43.3,3034.0,False,False,False,False,False,True,False,2.6,False,False,False,False,False,6
2,3.7,False,1.06,7.05,43.27,3034.5,False,False,False,False,False,True,False,1.9,False,False,False,False,False,6
2,3.8,False,1.048,5.45,38.84,3035.0,False,False,False,False,False,True,False,0.3,False,False,False,False,False,6
2,4.0,False,1.04,4.6,35.26,3035.5,False,False,False,False,False,True,False,-1.0,False,False,False,False,False,6
2,3.9,False,1.039,4.4,31.52,3036.0,False,False,False,False,False,True,False,-1.0,False,False,False,False,False,6
2,3.9,False,1.042,4.7,34.32,3036.5,False,False,False,False,False,True,False,0.4,False,False,False,False,False,6
2,4.0,False,1.043,5.65,37.35,3037.0,False,False,False,False,False,True,False,1.5,False,False,False,False,False,6
2,4.0,False,1.035,6.4,39.69,3037.5,False,False,False,False,False,True,False,2.4,False,False,False,False,False,6
2,3.9,False,1.024,7.05,43.08,3038.0,False,False,False,False,False,True,False,2.1,False,False,False,False,False,6
2,3.8,False,1.015,7.15,46.27,3038.5,False,False,False,False,False,True,False,1.5,False,False,False,False,False,6
2,3.8,False,1.009,7.4,47.77,3039.0,False,False,False,False,False,True,False,1.0,False,False,False,False,False,6
2,3.9,False,1.008,7.45,49.96,3039.5,False,False,False,False,False,True,False,0.3,False,False,False,False,False,6
2,4.0,False,1.008,6.65,51.09,3040.0,False,False,False,False,False,True,False,1.3,False,False,False,False,False,6
2,4.1,False,1.007,5.7,50.21,3040.5,False,False,False,False,False,True,False,1.6,False,False,False,False,False,6
2,4.1,False,1.003,5.5,50.4,3041.0,False,False,False,False,False,True,False,2.0,False,False,False,False,False,6
2,4.2,False,0.994,5.75,50.99,3041.5,False,False,False,False,False,True,False,3.1,False,False,False,False,False,6
2,4.2,False,0.973,6.6,49.18,3042.0,False,False,False,False,False,True,False,3.4,False,False,False,False,False,6
2,4.1,False,0.94,6.85,48.64,3042.5,False,False,False,False,False,True,False,4.1,False,False,False,False,False,6
2,4.0,False,0.909,7.25,47.11,3043.0,False,False,False,False,False,True,False,3.9,False,False,False,False,False,6
2,3.9,False,0.889,7.85,48.61,3043.5,False,False,False,False,False,True,False,2.9,False,False,False,False,False,6
2,3.9,False,0.888,8.3,55.32,3044.0,False,False,False,False,False,True,False,3.0,False,False,False,False,False,4
2,3.9,False,0.907,9.0,60.5,3044.5,False,False,False,False,False,True,False,4.2,False,False,False,False,False,4
2,4.0,False,0.939,9.45,69.16,3045.0,False,False,False,False,False,True,False,6.3,False,False,False,False,False,6
2,4.2,False,0.979,8.0,77.53,3045.5,False,False,False,False,False,True,False,6.6,False,False,False,False,False,6
2,4.4,False,1.022,6.15,76.88,3046.0,False,False,False,False,False,True,False,4.3,False,False,False,False,False,6
2,4.4,False,1.064,4.0,70.4,3046.5,False,False,False,False,False,True,False,2.4,False,False,False,False,False,9
2,4.3,False,1.101,2.4,63.2,3047.0,False,False,False,False,False,True,False,1.4,False,False,False,False,False,9
2,4.2,False,1.118,2.3,53.89,3047.5,False,False,False,False,False,True,False,-0.4,False,False,False,False,False,9
2,4.2,False,1.107,2.7,56.2,3048.0,False,False,False,False,False,True,False,-1.2,False,False,False,False,False,9
2,4.1,False,1.074,3.1,78.23,3048.5,False,False,False,False,False,True,False,-0.4,False,False,False,False,False,6
2,4.1,False,1.022,5.1,112.92,3049.0,False,False,False,False,False,True,False,-0.8,False,False,False,False,False,6
2,4.1,False,0.963,7.7,144.15,3049.5,False,False,False,False,False,True,False,0.4,False,False,False,False,False,6
2,4.4,False,0.899,9.95,157.21,3050.0,False,False,False,False,False,True,False,4.1,False,False,False,False,False,4
2,4.2,False,0.839,11.4,152.6,3050.5,False,False,False,False,False,True,False,5.6,False,False,False,False,False,5
2,4.1,False,0.792,12.25,140.93,3051.0,False,False,False,False,False,True,False,6.1,False,False,False,False,False,4
2,4.0,False,0.761,13.3,122.45,3051.5,False,False,False,False,False,True,False,6.6,False,False,False,False,False,4
2,3.9,False,0.748,15.15,110.67,3052.0,False,False,False,False,False,True,False,7.5,False,False,False,False,False,4
2,3.6,False,0.754,15.85,108.85,3052.5,False,False,False,False,False,True,False,7.3,False,False,False,False,False,4
2,3.6,False,0.775,16.05,105.74,3053.0,False,False,False,False,False,True,False,8.5,False,False,False,False,False,4
2,3.7,False,0.803,16.85,100.04,3053.5,False,False,False,False,False,True,False,9.5,False,False,False,False,False,4
2,3.9,False,0.828,16.05,92.64,3054.0,False,False,False,False,False,True,False,9.5,False,False,False,False,False,4
2,4.0,False,0.841,12.5,80.47,3054.5,False,False,False,False,False,True,False,6.8,False,False,False,False,False,6
2,4.2,False,0.838,8.0,66.94,3055.0,False,False,False,False,False,True,False,4.0,False,False,False,False,False,6
2,4.3,False,0.823,5.45,54.06,3055.5,False,False,False,False,False,True,False,1.9,False,False,False,False,False,6
2,4.4,False,0.797,4.85,47.87,3056.0,False,False,False,False,False,True,False,0.7,False,False,False,False,False,6
2,4.1,False,0.763,4.85,49.34,3056.5,False,False,False,False,False,True,False,2.3,False,False,False,False,False,6
2,3.9,False,0.721,7.2,59.88,3057.0,False,False,False,False,False,True,False,3.2,False,False,False,False,False,8
1,3.162,False,0.705,12.174,63.5,2917.5,True,False,False,False,False,False,False,4.916,False,False,False,False,False,3
1,2.932,False,0.709,13.286,80.875,2918.0,True,False,False,False,False,False,False,7.514,False,False,False,False,False,3
1,2.953,False,0.7,13.212,87.813,2918.5,True,False,False,False,False,False,False,7.785,False,False,False,False,False,3
1,3.42,False,0.685,13.547,86.75,2919.0,True,False,False,False,False,False,False,7.547,False,False,False,False,False,3
1,3.324,False,0.669,12.252,79.438,2919.5,True,False,False,False,False,False,False,5.912,False,False,False,False,False,3
1,3.324,False,0.658,11.332,77.5,2920.0,True,False,False,False,False,False,False,4.537,False,False,False,False,False,2
1,3.127,False,0.658,11.114,72.75,2920.5,True,False,False,False,False,False,False,3.974,False,False,False,False,False,2
1,2.818,False,0.671,14.746,76.563,2921.0,True,False,False,False,False,False,False,4.98,False,False,False,False,False,2
1,2.684,False,0.686,18.202,79.625,2921.5,True,False,False,False,False,False,False,4.552,False,False,False,False,False,2
1,2.557,False,0.687,17.961,74.25,2922.0,True,False,False,False,False,False,False,3.621,False,False,False,False,False,1
1,2.787,False,0.679,14.769,71.0,2922.5,True,False,False,False,False,False,False,1.003,False,False,False,False,False,1
1,2.795,False,0.66,11.998,67.438,2923.0,True,False,False,False,False,False,False,0.746,False,False,False,False,False,1
1,2.635,False,0.643,10.809,70.0,2923.5,True,False,False,False,False,False,False,1.838,False,False,False,False,False,1
1,2.621,False,0.644,11.025,66.438,2924.0,True,False,False,False,False,False,False,2.744,False,False,False,False,False,1
1,2.59,False,0.652,11.776,67.25,2924.5,True,False,False,False,False,False,False,2.922,False,False,False,False,False,1
1,2.9,False,0.661,12.485,71.563,2925.0,True,False,False,False,False,False,False,3.286,False,False,False,False,False,1
1,3.063,False,0.68,13.312,70.125,2925.5,True,False,False,False,False,False,False,5.487,False,False,False,False,False,1
1,3.01,False,0.734,13.527,69.25,2926.0,True,False,False,False,False,False,False,4.784,False,False,False,False,False,3
1,3.277,False,0.77,10.182,65.625,2926.5,True,False,False,False,False,False,False,1.439,False,False,False,False,False,3
2,4.008,False,0.826,4.835,53.125,2927.0,False,False,False,False,False,False,False,1.122,False,False,False,False,False,8
2,4.52,False,0.873,5.318,40.25,2927.5,False,False,False,False,False,False,False,-1.021,False,False,False,False,False,8
2,4.375,False,0.906,4.788,33.625,2928.0,False,False,False,False,False,False,False,0.046,False,False,False,False,False,8
2,3.943,False,0.951,5.285,35.063,2928.5,False,False,False,False,False,False,False,0.086,False,False,False,False,False,8
2,3.58,False,0.99,5.676,35.844,2929.0,False,False,False,False,False,False,False,-0.207,False,False,False,False,False,8
2,3.395,False,1.003,6.217,39.594,2929.5,False,False,False,False,False,False,False,-1.041,False,False,False,False,False,8
2,3.467,False,0.994,6.599,39.969,2930.0,False,False,False,False,False,False,False,-1.57,False,False,False,False,False,6
2,3.547,False,0.984,6.306,40.688,2930.5,False,False,False,False,False,False,False,-1.863,False,False,False,False,False,6
2,3.799,False,0.939,5.214,39.875,2931.0,False,False,False,False,False,False,False,-1.698,False,False,False,False,False,6
2,4.273,False,0.857,4.88,46.813,2931.5,False,False,False,False,False,False,False,-0.436,False,False,False,False,False,6
2,3.356,False,0.809,9.982,51.281,2932.0,False,False,False,False,False,False,False,3.982,False,False,False,False,False,5
2,2.783,False,0.791,18.863,67.188,2932.5,False,False,False,False,False,False,False,4.184,False,False,False,False,False,5
2,2.416,False,0.772,22.157,71.563,2933.0,False,False,False,False,False,False,False,3.478,False,False,False,False,False,3
2,2.496,False,0.746,20.595,75.375,2933.5,False,False,False,False,False,False,False,-0.136,False,False,False,False,False,3
2,2.969,False,0.733,19.935,75.813,2934.0,False,False,False,False,False,False,False,1.94,False,False,False,False,False,4
2,2.967,False,0.73,20.96,79.375,2934.5,False,False,False,False,False,False,False,2.966,False,False,False,False,False,3
2,3.406,False,0.734,19.02,79.438,2935.0,False,False,False,False,False,False,False,1.488,False,False,False,False,False,3
2,3.836,False,0.762,14.808,64.438,2935.5,False,False,False,False,False,False,False,-3.187,False,False,False,False,False,8
2,4.863,False,0.798,11.595,49.438,2936.0,False,False,False,False,False,False,False,-2.171,False,False,False,False,False,8
2,4.516,False,0.817,9.082,41.031,2936.5,False,False,False,False,False,False,False,0.0,False,False,False,False,False,8
2,4.168,False,0.836,7.466,40.906,2937.0,False,False,False,False,False,False,False,1.127,False,False,False,False,False,8
2,3.955,False,0.865,7.133,43.156,2937.5,False,False,False,False,False,False,False,1.022,False,False,False,False,False,8
2,3.928,False,0.843,6.953,51.344,2938.0,False,False,False,False,False,False,False,1.299,False,False,False,False,False,8
2,3.953,False,0.78,7.37,56.75,2938.5,False,False,False,False,False,False,False,1.37,False,False,False,False,False,8
2,3.93,False,0.722,8.225,65.5,2939.0,False,False,False,False,False,False,False,2.225,False,False,False,False,False,8
2,3.586,False,0.661,9.266,74.813,2939.5,False,False,False,False,False,False,False,3.038,False,False,False,False,False,8
2,3.299,False,0.613,10.511,92.188,2940.0,False,False,False,False,False,False,False,4.283,False,False,False,False,False,6
2,3.088,False,0.59,12.247,104.063,2940.5,False,False,False,False,False,False,False,4.306,False,False,False,False,False,6
2,3.211,False,0.58,12.54,103.563,2941.0,False,False,False,False,False,False,False,3.915,False,False,False,False,False,6
2,3.232,False,0.573,13.175,99.188,2941.5,False,False,False,False,False,False,False,3.866,False,False,False,False,False,6
2,2.979,False,0.595,13.792,90.375,2942.0,False,False,False,False,False,False,False,6.423,False,False,False,False,False,6
2,3.094,False,0.625,12.367,82.063,2942.5,False,False,False,False,False,False,False,6.823,False,False,False,False,False,6
2,3.104,False,0.677,10.493,79.375,2943.0,False,False,False,False,False,False,False,5.522,False,False,False,False,False,4
2,3.254,False,0.739,10.471,76.313,2943.5,False,False,False,False,False,False,False,4.471,False,False,False,False,False,4
2,3.326,False,0.799,11.041,80.063,2944.0,False,False,False,False,False,False,False,4.584,False,False,False,False,False,4
2,3.393,False,0.865,11.303,76.063,2944.5,False,False,False,False,False,False,False,4.273,False,False,False,False,False,4
2,3.52,False,0.923,9.519,65.25,2945.0,False,False,False,False,False,False,False,2.835,False,False,False,False,False,4
2,3.178,False,0.95,7.413,44.719,2945.5,False,False,False,False,False,False,False,0.156,False,False,False,False,False,6
2,3.221,False,0.955,7.087,36.531,2946.0,False,False,False,False,False,False,False,-0.398,False,False,False,False,False,6
2,3.186,False,0.956,7.672,34.656,2946.5,False,False,False,False,False,False,False,0.531,False,False,False,False,False,6
2,3.412,False,0.951,9.379,45.281,2947.0,False,False,False,False,False,False,False,2.584,False,False,False,False,False,6
2,3.484,False,0.951,9.893,50.063,2947.5,False,False,False,False,False,False,False,4.121,False,False,False,False,False,6
2,3.441,False,0.944,10.965,54.719,2948.0,False,False,False,False,False,False,False,6.222,False,False,False,False,False,6
2,3.547,False,0.935,11.909,58.5,2948.5,False,False,False,False,False,False,False,6.938,False,False,False,False,False,5
2,3.459,False,0.93,10.581,59.563,2949.0,False,False,False,False,False,False,False,6.411,False,False,False,False,False,5
2,3.83,False,0.918,8.302,58.281,2949.5,False,False,False,False,False,False,False,3.905,False,False,False,False,False,5
2,4.281,False,0.925,6.058,47.875,2950.0,False,False,False,False,False,False,False,1.999,False,False,False,False,False,6
2,4.652,False,0.937,6.581,44.156,2950.5,False,False,False,False,False,False,False,0.353,False,False,False,False,False,6
2,4.5,False,0.959,6.819,38.875,2951.0,False,False,False,False,False,False,False,-0.667,False,False,False,False,False,6
2,4.105,False,1.004,6.827,39.938,2951.5,False,False,False,False,False,False,False,-1.114,False,False,False,False,False,6
2,4.094,False,1.034,6.547,40.25,2952.0,False,False,False,False,False,False,False,-0.248,False,False,False,False,False,8
2,3.902,False,1.038,6.123,44.219,2952.5,False,False,False,False,False,False,False,1.152,False,False,False,False,False,8
2,4.133,False,1.046,6.032,40.563,2953.0,False,False,False,False,False,False,False,1.634,False,False,False,False,False,6
2,3.83,False,1.056,5.952,37.125,2953.5,False,False,False,False,False,False,False,0.981,False,False,False,False,False,6
2,4.109,False,1.063,6.296,33.594,2954.0,False,False,False,False,False,False,False,-0.388,False,False,False,False,False,8
2,4.129,False,1.086,5.489,43.406,2954.5,False,False,False,False,False,False,False,-0.85,False,False,False,False,False,6
2,4.742,False,1.111,4.725,43.594,2955.0,False,False,False,False,False,False,False,-0.819,False,False,False,False,False,6
2,4.965,False,1.129,3.419,45.563,2955.5,False,False,False,False,False,False,False,0.39,False,False,False,False,False,6
2,4.68,False,1.145,3.573,43.969,2956.0,False,False,False,False,False,False,False,0.772,False,False,False,False,False,6
2,4.727,False,1.157,3.784,47.719,2956.5,False,False,False,False,False,False,False,1.099,False,False,False,False,False,6
2,4.629,False,1.162,4.264,46.125,2957.0,False,False,False,False,False,False,False,1.351,False,False,False,False,False,6
2,5.086,False,1.157,5.007,43.219,2957.5,False,False,False,False,False,False,False,1.633,False,False,False,False,False,6
